"Submit_ID","Brand_Reg","Model_No","Country","screensize","Screen_Tech","Avg_mode_power","Availability Status","Star2","Screen_Size_Inches","Screen_Size_Category_Num"
169174,"LG","32LR650BPSA","Indonesia,South Korea",80.043,"LCD (LED)",30,"Available",5.5,31.5129291,"32.0"
169197,"Kogan","KAQL55MQ8TA","China",138.783,"LCD (LED)",93.2,"Available",4.5,54.63886709999999,"55.0"
169197,"Kogan","KAQL55MQ8TB","China",138.783,"LCD (LED)",93.2,"Available",4.5,54.63886709999999,"55.0"
169197,"Kogan","KAQL55MQ8TC","China",138.783,"LCD (LED)",93.2,"Available",4.5,54.63886709999999,"55.0"
169197,"Kogan","KAQL55MQ8TD","China",138.783,"LCD (LED)",93.2,"Available",4.5,54.63886709999999,"55.0"
169197,"Kogan","KAQL55MQ8TE","China",138.783,"LCD (LED)",93.2,"Available",4.5,54.63886709999999,"55.0"
169203,"Linsar","LS24HDNFB","China",59.827,"LCD (LED)",15.38,"Available",6,23.553889899999998,"24.0"
169204,"Linsar","LS32HDNFB","China",80.043,"LCD (LED)",15.87,"Available",8,31.5129291,"32.0"
169283,"CHiQ","L40M10","China",100.332,"LCD (LED)",35.2,"Available",5.5,39.50070839999999,"40.0"
169285,"CHiQ","L32M10","China",80.039,"LCD (LED)",24.2,"Available",5.5,31.5113543,"32.0"
169286,"CHiQ","U65QM10","China",163.896,"LCD (LED)",136.6,"Available",4.5,64.5258552,"65.0"
169287,"CHiQ","U65M10F","China",163.896,"LCD (LED)",94.1,"Available",6,64.5258552,"65.0"
169288,"CHiQ","L40G5AU","China",100.305,"LCD (LED)",36.5,"Available",6,39.4900785,"40.0"
169300,"Panasonic","TV-55W95BGZ","China",138.798,"LCD (LED)",78.3,"Available",5,54.6447726,"55.0"
169302,"Panasonic","TV-65W95BGZ","China",163.897,"LCD (LED)",100.68,"Available",5.5,64.5262489,"65.0"
169305,"Panasonic","TV-75W95BGZ","China",189.306,"LCD (LED)",102.6,"Available",6,74.5297722,"75.0"
169306,"Panasonic","TV-85W95BGZ","China",214.783,"LCD (LED)",125.64,"Available",6,84.5600671,"85.0"
169310,"DGTEC","DG70UHDW22041","China",176.535,"LCD",108.294,"Available",6,69.5018295,"70.0"
169322,"AIWA","AWS400G2","China",100.332,"LCD (LED)",35.2,"Available",5.5,39.50070839999999,"40.0"
169326,"TOSHIBA","55C350RP","China",138.783,"LCD (LED)",63.29,"Available",6,54.63886709999999,"55.0"
169327,"TOSHIBA","65C350RP","China",163.896,"LCD (LED)",81.08,"Available",6,64.5258552,"65.0"
169328,"TOSHIBA","75C350RP","China",189.34,"LCD (LED)",87.19,"Available",7,74.543158,"75.0"
169329,"TOSHIBA","85C350RP","China",214.783,"LCD (LED)",155.84,"Available",6,84.5600671,"85.0"
169348,"Kogan","KALED55U95TB","China",138.783,"LCD (LED)",108.4,"Available",3.5,54.63886709999999,"55.0"
169348,"Kogan","KALED55U95TC","China",138.783,"LCD (LED)",108.4,"Available",3.5,54.63886709999999,"55.0"
169348,"Kogan","KALED55U95TD","China",138.783,"LCD (LED)",108.4,"Available",3.5,54.63886709999999,"55.0"
169348,"Kogan","KALED55U95TE","China",138.783,"LCD (LED)",108.4,"Available",3.5,54.63886709999999,"55.0"
169348,"Kogan","KALED55U95TF","China",138.783,"LCD (LED)",108.4,"Available",3.5,54.63886709999999,"55.0"
169349,"Kogan","KAQL32FQ9TA","China",80.039,"LCD (LED)",27.1,"Available",5.5,31.5113543,"32.0"
169349,"Kogan","KAQL32FQ9TB","China",80.039,"LCD (LED)",27.1,"Available",5.5,31.5113543,"32.0"
169349,"Kogan","KAQL32FQ9TC","China",80.039,"LCD (LED)",27.1,"Available",5.5,31.5113543,"32.0"
169349,"Kogan","KAQL32FQ9TD","China",80.039,"LCD (LED)",27.1,"Available",5.5,31.5113543,"32.0"
169349,"Kogan","KAQL32FQ9TE","China",80.039,"LCD (LED)",27.1,"Available",5.5,31.5113543,"32.0"
169352,"TCL","98X11K","China",247.604,"LCD (LED)",313.1,"Available",3.5,97.4816948,"98.0"
169374,"Samsung","QA55Q6FAAW","Vietnam",138.783,"LCD (LED)",78,"Available",5.5,54.63886709999999,"55.0"
169374,"Samsung","QA55Q6FAAS","Vietnam",138.783,"LCD (LED)",78,"Available",5.5,54.63886709999999,"55.0"
169374,"Samsung","QA55Q6FAA*","Vietnam",138.783,"LCD (LED)",78,"Available",5.5,54.63886709999999,"55.0"
169375,"Samsung","QA65Q6FAAW","Vietnam",163.897,"LCD (LED)",110,"Available",5.5,64.5262489,"65.0"
169375,"Samsung","QA65Q6FAAS","Vietnam",163.897,"LCD (LED)",110,"Available",5.5,64.5262489,"65.0"
169375,"Samsung","QA65Q6FAA*","Vietnam",163.897,"LCD (LED)",110,"Available",5.5,64.5262489,"65.0"
169376,"Samsung","QA75Q6FAAS","Vietnam",189.338,"LCD (LED)",134,"Available",5.5,74.5423706,"75.0"
169376,"Samsung","QA75Q6FAA*","Vietnam",189.338,"LCD (LED)",134,"Available",5.5,74.5423706,"75.0"
169376,"Samsung","QA75Q6FAAW","Vietnam",189.338,"LCD (LED)",134,"Available",5.5,74.5423706,"75.0"
169398,"KOGAN","KAOD55X98JSVA","China",138.711,"LCD (LED)",96.66,"Available",4,54.6105207,"55.0"
169398,"KOGAN","KAOD55X98JSVB","China",138.711,"LCD (LED)",96.66,"Available",4,54.6105207,"55.0"
169398,"KOGAN","KAOD55X98JSVC","China",138.711,"LCD (LED)",96.66,"Available",4,54.6105207,"55.0"
169398,"KOGAN","KAOD55X98JSV series","China",138.711,"LCD (LED)",96.66,"Available",4,54.6105207,"55.0"
169399,"KOGAN","KAOD65X98JSVA","China",163.829,"LCD (LED)",105.84,"Available",5,64.4994773,"65.0"
169399,"KOGAN","KAOD65X98JSVB","China",163.829,"LCD (LED)",105.84,"Available",5,64.4994773,"65.0"
169399,"KOGAN","KAOD65X98JSVC","China",163.829,"LCD (LED)",105.84,"Available",5,64.4994773,"65.0"
169399,"KOGAN","KAOD65X98JSV series","China",163.829,"LCD (LED)",105.84,"Available",5,64.4994773,"65.0"
169403,"FFALCON","FF32S55","China",79.967,"LCD (LED)",25.4,"Available",5,31.4830079,"32.0"
169404,"FFALCON","FF40S55","China",100.305,"LCD (LED)",30.3,"Available",6,39.4900785,"40.0"
169442,"Panasonic","TN-32S60BGZ","China",80.038,"LCD (LED)",21.68,"Available",6,31.510960599999997,"32.0"
169443,"Panasonic","TN-43S60BGZ","China",107.95,"LCD (LED)",35.67,"Available",6,42.499915,"43.0"
169453,"Samsung","BE50FX-H","Vietnam",125.727,"LCD (LED)",71,"Available",5,49.4987199,"50.0"
169463,"Samsung","BE43FX-H","Vietnam",107.987,"LCD (LED)",68,"Available",4,42.5144819,"43.0"
169466,"Samsung","BE55FX-H","Vietnam",138.783,"LCD (LED)",79,"Available",5.5,54.63886709999999,"55.0"
169473,"SKYWORTH","SW43G3F","China",107.987,"LCD (LED)",54.9,"Available",5,42.5144819,"43.0"
169474,"SKYWORTH","SW55G3F","China",138.783,"LCD (LED)",64.6,"Available",6,54.63886709999999,"55.0"
169481,"Samsung","QA85Q6FAAW","Vietnam",214.783,"LCD (LED)",146,"Available",6,84.5600671,"85.0"
169481,"Samsung","QA85Q6FAAS","Vietnam",214.783,"LCD (LED)",146,"Available",6,84.5600671,"85.0"
169481,"Samsung","QA85Q6FAA*","Vietnam",214.783,"LCD (LED)",146,"Available",6,84.5600671,"85.0"
169483,"BAUHN","ATV50UHDT-0825","China",125.725,"LCD (LED)",56.59,"Available",6,49.4979325,"50.0"
169491,"SYLVOX","OT55A6KOEC","China",138.783,"LCD",79.95,"Available",5.5,54.63886709999999,"55.0"
169491,"SYLVOX","OT55KOC","China",138.783,"LCD",79.95,"Available",5.5,54.63886709999999,"55.0"
169491,"SYLVOX","OT55A6KOEC, OT55KOC","China",138.783,"LCD",79.95,"Available",5.5,54.63886709999999,"55.0"
169499,"HISENSE","50U6QAU PRO","China",125.731,"LCD (LED)",71.19,"Available",5,49.5002947,"50.0"
169499,"HISENSE","50U6QNZ PRO","China",125.731,"LCD (LED)",71.19,"Available",5,49.5002947,"50.0"
169499,"HISENSE","50U6Q PRO Series","China",125.731,"LCD (LED)",71.19,"Available",5,49.5002947,"50.0"
169500,"HISENSE","55U6QAU PRO","China",138.783,"LCD (LED)",100.24,"Available",4,54.63886709999999,"55.0"
169500,"HISENSE","55U6QNZ PRO","China",138.783,"LCD (LED)",100.24,"Available",4,54.63886709999999,"55.0"
169500,"HISENSE","55U6Q PRO series","China",138.783,"LCD (LED)",100.24,"Available",4,54.63886709999999,"55.0"
169501,"HISENSE","65U6QAU PRO","China",163.896,"LCD (LED)",110.31,"Available",5,64.5258552,"65.0"
169501,"HISENSE","65U6QNZ PRO","China",163.896,"LCD (LED)",110.31,"Available",5,64.5258552,"65.0"
169501,"HISENSE","65U6Q PRO series","China",163.896,"LCD (LED)",110.31,"Available",5,64.5258552,"65.0"
169502,"HISENSE","75U6QAU PRO","China",189.34,"LCD (LED)",133.21,"Available",5.5,74.543158,"75.0"
169502,"HISENSE","75U6QNZ PRO","China",189.34,"LCD (LED)",133.21,"Available",5.5,74.543158,"75.0"
169502,"HISENSE","75U6Q PRO series","China",189.34,"LCD (LED)",133.21,"Available",5.5,74.543158,"75.0"
169503,"HISENSE","85U6QAU PRO","China",214.783,"LCD (LED)",154.51,"Available",6,84.5600671,"85.0"
169503,"HISENSE","85U6QNZ PRO","China",214.783,"LCD (LED)",154.51,"Available",6,84.5600671,"85.0"
169503,"HISENSE","85U6Q PRO series","China",214.783,"LCD (LED)",154.51,"Available",6,84.5600671,"85.0"
169504,"HISENSE","100U6QAU PRO","China",252.784,"LCD (LED)",248.33,"Available",5,99.5210608,"100.0"
169504,"HISENSE","100U6QNZ PRO","China",252.784,"LCD (LED)",248.33,"Available",5,99.5210608,"100.0"
169504,"HISENSE","100U6Q PRO series","China",252.784,"LCD (LED)",248.33,"Available",5,99.5210608,"100.0"
169505,"HISENSE","75S7QAU","China",189.34,"LCD (LED)",123.02,"Available",6,74.543158,"75.0"
169505,"HISENSE","75S7QNZ","China",189.34,"LCD (LED)",123.02,"Available",6,74.543158,"75.0"
169505,"HISENSE","75S7SAU","China",189.34,"LCD (LED)",123.02,"Available",6,74.543158,"75.0"
169505,"HISENSE","75S7SNZ","China",189.34,"LCD (LED)",123.02,"Available",6,74.543158,"75.0"
169505,"HISENSE","75S7 Series","China",189.34,"LCD (LED)",123.02,"Available",6,74.543158,"75.0"
169508,"Samsung","BE65FX-H","Vietnam",163.897,"LCD (LED)",113,"Available",5.5,64.5262489,"65.0"
169509,"Samsung","BE75FX-H","Vietnam",189.338,"LCD (LED)",136,"Available",5.5,74.5423706,"75.0"
169512,"Samsung","BE85FX-H","Vietnam",214.783,"LCD (LED)",142,"Available",6,84.5600671,"85.0"
169537,"Panasonic","TV-55Z95BGZ","China",138.783,"OLED",83.4,"Available",5,54.63886709999999,"55.0"
169538,"Panasonic","TV-65Z95BGZ","China",163.897,"OLED",95.8,"Available",5.5,64.5262489,"65.0"
169539,"Panasonic","TV-77Z95BGZ","China",194.738,"OLED",101.9,"Available",7,76.6683506,"77.0"
169540,"Panasonic","TV-77Z90BGZ","China",194.738,"OLED",136.8,"Available",5.5,76.6683506,"77.0"
169546,"SKYWORTH","75Q6600H","China",189.338,"LCD (LED)",147.3,"Available",5,74.5423706,"75.0"
169547,"SKYWORTH","SW65G4F","China",163.897,"LCD (LED)",121.6,"Available",4.5,64.5262489,"65.0"
169599,"Samsung","HG43U800FAW","Vietnam",107.986,"LCD (LED)",66,"Available",4,42.5140882,"43.0"
169600,"Samsung","HG50U800FAW","Vietnam",125.727,"LCD (LED)",73,"Available",5,49.4987199,"50.0"
169602,"Samsung","HG55U800FAW","Vietnam",138.783,"LCD (LED)",81,"Available",5.5,54.63886709999999,"55.0"
169604,"Samsung","HG75U800FAW","Vietnam",189.338,"LCD (LED)",140,"Available",5.5,74.5423706,"75.0"
169605,"Samsung","HG65U800FAW","Vietnam",163.897,"LCD (LED)",103,"Available",5.5,64.5262489,"65.0"
169625,"Samsung","HG85U800FAW","Vietnam",214.783,"LCD (LED)",164,"Available",6,84.5600671,"85.0"
169686,"CHiQ","U43QM10","China",107.987,"LCD (LED)",53.7,"Available",5,42.5144819,"43.0"
169695,"SYLVOX","OT65A6KOEC","China",163.896,"LCD",104.68002,"Available",5.5,64.5258552,"65.0"
169695,"SYLVOX","OT65KOC","China",163.896,"LCD",104.68002,"Available",5.5,64.5258552,"65.0"
169695,"SYLVOX","OT65A6KOEC, OT65KOC","China",163.896,"LCD",104.68002,"Available",5.5,64.5258552,"65.0"
169696,"SYLVOX","OT75A6KOEC","China",189.34,"LCD",134.5602,"Available",5.5,74.543158,"75.0"
169696,"SYLVOX","OT75KOC","China",189.34,"LCD",134.5602,"Available",5.5,74.543158,"75.0"
169696,"SYLVOX","OT75A6KOEC, OT75KOC","China",189.34,"LCD",134.5602,"Available",5.5,74.543158,"75.0"
169704,"CHiQ","U50QM10","China",125.731,"LCD (LED)",66.2,"Available",5,49.5002947,"50.0"
169705,"CHiQ","U55M10F","China",138.783,"LCD (LED)",74.4,"Available",5.5,54.63886709999999,"55.0"
169706,"CHiQ","U75QM10","China",189.34,"LCD (LED)",136.6,"Available",5.5,74.543158,"75.0"
169746,"LG","43UK660H0LA","Indonesia,South Korea",107.987,"LCD (LED)",46,"Available",6,42.5144819,"43.0"
169747,"LG","50UK660H0LA","South Korea,Indonesia",125.727,"LCD (LED)",53,"Available",6,49.4987199,"50.0"
169748,"LG","55UK660H0LA","Indonesia,South Korea",138.783,"LCD (LED)",54,"Available",7,54.63886709999999,"55.0"
169749,"LG","65UK660H0LA","Indonesia,South Korea",163.897,"LCD (LED)",67,"Available",7,64.5262489,"65.0"
169820,"Linsar","LS85UHDZEN25S","China",214.783,"LCD (LED)",163.7,"Available",6,84.5600671,"85.0"
169847,"SKYWORTH","65X8700G","China",163.897,"LCD (LED)",111.6,"Available",5,64.5262489,"65.0"
169850,"AKAI","AK50UHDZEN","China",125.731,"LCD (LED)",59.84,"Available",6,49.5002947,"50.0"
170005,"Kogan","KALED43U95VA","China",107.95,"LCD (LED)",63.12,"Available",4,42.499915,"43.0"
170005,"Kogan","KALED43U95VB","China",107.95,"LCD (LED)",63.12,"Available",4,42.499915,"43.0"
170005,"Kogan","KALED43U95VC","China",107.95,"LCD (LED)",63.12,"Available",4,42.499915,"43.0"
170005,"Kogan","KALED43U95****","China",107.95,"LCD (LED)",63.12,"Available",4,42.499915,"43.0"
170006,"Kogan","KAQL65XQ98GSVA","China",163.829,"LCD (LED)",157.32,"Available",3.5,64.4994773,"65.0"
170006,"Kogan","KAQL65XQ98GSVB","China",163.829,"LCD (LED)",157.32,"Available",3.5,64.4994773,"65.0"
170006,"Kogan","KAQL65XQ98GSVC","China",163.829,"LCD (LED)",157.32,"Available",3.5,64.4994773,"65.0"
170006,"Kogan","KAQL65XQ98****","China",163.829,"LCD (LED)",157.32,"Available",3.5,64.4994773,"65.0"
170051,"SKYWORTH","55Q7700G","China",138.783,"LCD (LED)",71.1,"Available",5.5,54.63886709999999,"55.0"
170053,"SKYWORTH","43E5500H","China",107.956,"LCD (LED)",36.6,"Available",6,42.5022772,"43.0"
170054,"SKYWORTH","65Q7700G","China",163.897,"LCD (LED)",118.6,"Available",5,64.5262489,"65.0"
170075,"EKO","K75USTW","China",189.34,"LCD (LED)",142.18,"Available",4.5,74.543158,"75.0"
170107,"KOGAN","KALD24DH67NA","China",59.824,"LCD",22.3,"Available",5,23.552708799999998,"24.0"
170107,"KOGAN","KALD24DH67NB","China",59.824,"LCD",22.3,"Available",5,23.552708799999998,"24.0"
170107,"KOGAN","KALD24DH67NC","China",59.824,"LCD",22.3,"Available",5,23.552708799999998,"24.0"
170107,"KOGAN","KALD24DH67ND","China",59.824,"LCD",22.3,"Available",5,23.552708799999998,"24.0"
170147,"Samsung","QA115QN90FW","Vietnam",290.784,"LCD (LED)",428,"Available",4.5,114.4816608,"115.0"
170147,"Samsung","QA115QN90FS","Vietnam",290.784,"LCD (LED)",428,"Available",4.5,114.4816608,"115.0"
170147,"Samsung","QA115QN90F*","Vietnam",290.784,"LCD (LED)",428,"Available",4.5,114.4816608,"115.0"
170148,"KOGAN","KALD24D97SNA","China",59.824,"LCD",22,"Available",5,23.552708799999998,"24.0"
170148,"KOGAN","KALD24D97SNB","China",59.824,"LCD",22,"Available",5,23.552708799999998,"24.0"
170148,"KOGAN","KALD24D97SNC","China",59.824,"LCD",22,"Available",5,23.552708799999998,"24.0"
170148,"KOGAN","KALD24D97SND","China",59.824,"LCD",22,"Available",5,23.552708799999998,"24.0"
170150,"KOGAN","KALD32D97SNA","China",80.039,"LCD",35.2,"Available",5,31.5113543,"32.0"
170150,"KOGAN","KALD32D97SNB","China",80.039,"LCD",35.2,"Available",5,31.5113543,"32.0"
170150,"KOGAN","KALD32D97SNC","China",80.039,"LCD",35.2,"Available",5,31.5113543,"32.0"
170150,"KOGAN","KALD32D97SND","China",80.039,"LCD",35.2,"Available",5,31.5113543,"32.0"
170151,"JVC","LT-42NQ5155AJ","China",105.415,"LCD (LED)",49.21,"Available",5,41.5018855,"42.0"
170251,"AOA","LTG43UHD","China",107.987,"LCD (LED)",50.04,"Available",5.5,42.5144819,"43.0"
170277,"LG","OLED48G5PSA","Indonesia,South Korea",120.721,"OLED",62,"Available",5.5,47.5278577,"48.0"
170278,"LG","OLED48G56LS","Indonesia,South Korea",120.721,"OLED",62,"Available",5.5,47.5278577,"48.0"
170311,"SKYWORTH","32LP70G","China",80.054,"LCD (LED)",32.4,"Available",5,31.5172598,"32.0"
170311,"SKYWORTH","SW32LP70G","China",80.054,"LCD (LED)",32.4,"Available",5,31.5172598,"32.0"
170313,"ENGLAON","LED65M10","Australia",163.896,"LCD (LED)",201,"Available",2.5,64.5258552,"65.0"
170319,"ENGLAON","LED55M10","Australia",138.783,"LCD (LED)",143.5,"Available",3,54.63886709999999,"55.0"
170349,"TOSHIBA","50C350RP","China",125.731,"LCD (LED)",54.86,"Available",6,49.5002947,"50.0"
170530,"Kogan","KAQL55T97QA","China,Vietnam",138.783,"LCD",110.95,"Available",4,54.63886709999999,"55.0"
170530,"Kogan","KAQL55T97QB","China,Vietnam",138.783,"LCD",110.95,"Available",4,54.63886709999999,"55.0"
170530,"Kogan","KAQL55T97QC","China,Vietnam",138.783,"LCD",110.95,"Available",4,54.63886709999999,"55.0"
170530,"Kogan","KAQL55T97QD","China,Vietnam",138.783,"LCD",110.95,"Available",4,54.63886709999999,"55.0"
170530,"Kogan","KAQL55T97Q*","China,Vietnam",138.783,"LCD",110.95,"Available",4,54.63886709999999,"55.0"
170531,"Kogan","KAQL65T97QA","China,Vietnam",163.896,"LCD",162.79,"Available",3.5,64.5258552,"65.0"
170531,"Kogan","KAQL65T97QB","China,Vietnam",163.896,"LCD",162.79,"Available",3.5,64.5258552,"65.0"
170531,"Kogan","KAQL65T97QC","China,Vietnam",163.896,"LCD",162.79,"Available",3.5,64.5258552,"65.0"
170531,"Kogan","KAQL65T97QD","China,Vietnam",163.896,"LCD",162.79,"Available",3.5,64.5258552,"65.0"
170531,"Kogan","KAQL65T97Q*","China,Vietnam",163.896,"LCD",162.79,"Available",3.5,64.5258552,"65.0"
170563,"Veon","VNG3F5025","China",125.727,"LCD (LED)",54.9,"Available",6,49.4987199,"50.0"
170567,"JVC","JVG4F5025","China",125.727,"LCD (LED)",54.9,"Available",5.5,49.4987199,"50.0"
170569,"JVC","JVG4F5525","China",138.783,"LCD (LED)",63.9,"Available",5.5,54.63886709999999,"55.0"
170686,"Veon","VNG3F7525","China",189.338,"LCD (LED)",122.8,"Available",5.5,74.5423706,"75.0"
170687,"JVC","JVG4F6525","China",163.897,"LCD (LED)",107.6,"Available",5.5,64.5262489,"65.0"
170688,"Veon","VNG3F6525","China",163.897,"LCD (LED)",96.9,"Available",5.5,64.5262489,"65.0"
170722,"coocaa","50G6500H","China",125.727,"LCD (LED)",55.3,"Available",5.5,49.4987199,"50.0"
170724,"EKO","K43FST","China",108.593,"LCD (LED)",50,"Available",5.5,42.7530641,"43.0"
170785,"TOSHIBA","43C350RP","China",107.986,"LCD (LED)",50.56,"Available",5.5,42.5140882,"43.0"
170786,"HISENSE","100U8QAU","China",252.784,"LCD (LED)",259.29,"Available",5,99.5210608,"100.0"
170786,"HISENSE","100U8QNZ","China",252.784,"LCD (LED)",259.29,"Available",5,99.5210608,"100.0"
170786,"HISENSE","100U8Q series","China",252.784,"LCD (LED)",259.29,"Available",5,99.5210608,"100.0"
170787,"HISENSE","100UXAU","China",252.784,"LCD (LED)",268.08,"Available",5,99.5210608,"100.0"
170787,"HISENSE","100UXNZ","China",252.784,"LCD (LED)",268.08,"Available",5,99.5210608,"100.0"
170787,"HISENSE","100UX series","China",252.784,"LCD (LED)",268.08,"Available",5,99.5210608,"100.0"
170788,"HISENSE","116UXAU","China",293.372,"LCD (LED)",303.84,"Available",6,115.50055640000001,"116.0"
170788,"HISENSE","116UXNZ","China",293.372,"LCD (LED)",303.84,"Available",6,115.50055640000001,"116.0"
170788,"HISENSE","116UX series","China",293.372,"LCD (LED)",303.84,"Available",6,115.50055640000001,"116.0"
170814,"LG","65UK760H0SD","Indonesia,South Korea",163.897,"LCD (LED)",126,"Available",5,64.5262489,"65.0"
170908,"coocaa","60G6500H","China",152.663,"LCD (LED)",68.2,"Available",6,60.1034231,"60.0"
170941,"DGTEC","DG70UHDW-22795","China",176.537,"LCD (LED)",108.29,"Available",6,69.5026169,"70.0"
170941,"DGTEC","DG70UHDW-*****","China",176.537,"LCD (LED)",108.29,"Available",6,69.5026169,"70.0"
170941,"DGTEC","DG70UHDW-22658","China",176.537,"LCD (LED)",108.29,"Available",6,69.5026169,"70.0"
170963,"Panasonic","TN-50W68BGZ","China",125.812,"LCD (LED)",72.7,"Available",4.5,49.5321844,"50.0"
170963,"Panasonic","TN-50W70BGZ","China",125.812,"LCD (LED)",72.7,"Available",4.5,49.5321844,"50.0"
170963,"Panasonic","TN-50W series","China",125.812,"LCD (LED)",72.7,"Available",4.5,49.5321844,"50.0"
171004,"BLAUPUNKT","BP550USG60100","China",138.798,"LCD",133.926,"Available",3,54.6447726,"55.0"
171005,"BLAUPUNKT","BP650USG60100","China",163.965,"LCD",157.044,"Available",3.5,64.5530205,"65.0"
171050,"LG","55UK767H0SA","Indonesia,South Korea",138.783,"LCD (LED)",80,"Available",5.5,54.63886709999999,"55.0"
171058,"Samsung","HG43U700FAW","Vietnam",107.987,"LCD (LED)",58,"Available",5,42.5144819,"43.0"
171065,"Samsung","HG50U700FAW","Vietnam",125.727,"LCD (LED)",66,"Available",5.5,49.4987199,"50.0"
171080,"Kogan","KAL40F98TA","China",100.332,"LCD (LED)",40.4,"Available",5.5,39.50070839999999,"40.0"
171080,"Kogan","KAL40F98TB","China",100.332,"LCD (LED)",40.4,"Available",5.5,39.50070839999999,"40.0"
171080,"Kogan","KAL40F98TC","China",100.332,"LCD (LED)",40.4,"Available",5.5,39.50070839999999,"40.0"
171080,"Kogan","KAL40F98TD","China",100.332,"LCD (LED)",40.4,"Available",5.5,39.50070839999999,"40.0"
171080,"Kogan","KAL40F98TE","China",100.332,"LCD (LED)",40.4,"Available",5.5,39.50070839999999,"40.0"
171080,"Kogan","KAL40F98T*","China",100.332,"LCD (LED)",40.4,"Available",5.5,39.50070839999999,"40.0"
171085,"Samsung","HG55U700FAW","Vietnam",138.783,"LCD (LED)",68,"Available",6,54.63886709999999,"55.0"
171086,"Samsung","HG65U700FAW","Vietnam",163.897,"LCD (LED)",95,"Available",6,64.5262489,"65.0"
171087,"Samsung","HG75U700FAW","Vietnam",189.338,"LCD (LED)",118,"Available",6,74.5423706,"75.0"
171115,"DGTEC","DG55UHDW-23352","China",138.401,"LCD",70,"Available",6,54.4884737,"55.0"
171125,"Panasonic","TN-43W68BGZ","China",107.987,"LCD (LED)",55.9,"Available",4.5,42.5144819,"43.0"
171125,"Panasonic","TN43W70BGZ","China",107.987,"LCD (LED)",55.9,"Available",4.5,42.5144819,"43.0"
171125,"Panasonic","TN-43W","China",107.987,"LCD (LED)",55.9,"Available",4.5,42.5144819,"43.0"
171136,"Panasonic","TN-55W68BGZ","China",138.783,"LCD (LED)",73.9,"Available",5.5,54.63886709999999,"55.0"
171136,"Panasonic","TN-55W70BGZ","China",138.783,"LCD (LED)",73.9,"Available",5.5,54.63886709999999,"55.0"
171136,"Panasonic","TN-55W","China",138.783,"LCD (LED)",73.9,"Available",5.5,54.63886709999999,"55.0"
171138,"Panasonic","TN-65W68BGZ","China",163.916,"LCD (LED)",111.9,"Available",5,64.5337292,"65.0"
171138,"Panasonic","TN-65W70BGZ","China",163.916,"LCD (LED)",111.9,"Available",5,64.5337292,"65.0"
171138,"Panasonic","TN-65W","China",163.916,"LCD (LED)",111.9,"Available",5,64.5337292,"65.0"
